method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Weighted mode,3,-0.238774839619599,0.593474355252593,0.726365053607394,EFEMP2,ENSG00000172638,FinnGen_GO,0.787592196968499,0.246108058841442,2.52044354681332,0.000859635496139127,0.993896322555013,3.43159141252075,0.179820579410668,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.18864690670509,0.873493542652237,0.173578025996379,EFNA1,ENSG00000169242,FinnGen_GO,0.304633182438429,0.0549850334262586,1.68775701422502,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.383546635683347,0.540704370178598,0.478109613032901,EFNA5,ENSG00000184349,FinnGen_GO,1.467479987785,0.508528544750389,4.23476230937341,,,0.038955486311216,0.84353687563436,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0735629333575039,0.584985430989952,0.899928447645467,EFTUD1,ENSG00000140598,FinnGen_GO,0.92907767397422,0.295190497121203,2.92416365938409,,,1.28599672423671,0.256787016181123,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.662443740042995,0.440999920241245,0.133060886234358,EFTUD2,ENSG00000108883,FinnGen_GO,1.93952624577302,0.817163482116447,4.60343877371938,,,,,,,3,1,1,2,log_odds,log_odds,FALSE
Wald ratio,1,0.283050795381069,0.305244292184477,0.353774597918389,EGF,ENSG00000138798,FinnGen_GO,1.32717257434168,0.729622488750116,2.41410739011358,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.572329753702195,0.411701892002825,0.164481586259633,EGFL8,ENSG00000241404,FinnGen_GO,1.77239148072996,0.790882431801678,3.97198298337202,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.151364850919603,0.415106316167573,0.715379281924998,EGLN1,ENSG00000135766,FinnGen_GO,0.859534039658498,0.380993398564446,1.93913796962203,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.161411222610168,0.110342139764669,0.143515315079742,EGLN2,ENSG00000269858,FinnGen_GO,0.850942072528252,0.685448564361648,1.05639204521936,0.0955152364970497,0.406734929005197,4.57777436613874,0.205457020377126,,,4,4,2,0,log_odds,log_odds,FALSE
MR Egger,4,-0.364195028035412,0.22291584222348,0.243915388119463,EGLN2,ENSG00000269858,FinnGen_GO,0.694755684692934,0.448830450308876,1.07542939896563,0.0955152364970497,0.406734929005197,4.57777436613874,0.205457020377126,,,4,4,2,0,log_odds,log_odds,FALSE
Weighted median,4,-0.251558616410309,0.125303017265327,0.0446855778164482,EGLN2,ENSG00000269858,FinnGen_GO,0.77758787686385,0.608260198654707,0.994053050952409,0.0955152364970497,0.406734929005197,4.57777436613874,0.205457020377126,,,4,4,2,0,log_odds,log_odds,FALSE
Weighted mode,4,-0.205464683240161,0.359721458243816,0.607864835152408,EGLN2,ENSG00000269858,FinnGen_GO,0.814268851396821,0.402315472203705,1.64804440337155,0.0955152364970497,0.406734929005197,4.57777436613874,0.205457020377126,,,4,4,2,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.100404350985193,0.265808116616341,0.705629359439179,EGLN3,ENSG00000129521,FinnGen_GO,0.9044716200949,0.537198149230914,1.52284387563191,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0152638739805215,0.186466886463756,0.934759345207489,EHMT1,ENSG00000181090,FinnGen_GO,0.984852028487699,0.68335624183067,1.41936732064954,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.752079859161957,0.569785877614073,0.186856992179258,EHMT2,ENSG00000204371,FinnGen_GO,2.12140766054351,0.694404621021259,6.48090511781733,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0715309784069584,0.21023912317202,0.733678594275554,EIF2AK1,ENSG00000086232,FinnGen_GO,0.930967437260014,0.616559986243487,1.40570323825103,,,0.257137488389847,0.612093594254707,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.00153150538507789,0.344930235635561,0.996457369171089,EIF2AK2,ENSG00000055332,FinnGen_GO,1.00153267873837,0.50939488563753,1.9691358018357,,,1.55316411904664,0.212668938451901,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.140373422918818,0.572690125968544,0.806369440210812,EIF2AK3,ENSG00000172071,FinnGen_GO,0.86903365771519,0.282847875062229,2.67005540725977,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.300890459670199,0.367631837543319,0.413096893105707,EIF2AK4,ENSG00000128829,FinnGen_GO,0.740158845550303,0.36007286643301,1.521456259877,0.0069604333037522,0.964683833678209,5.37206304107959,0.0681508587158414,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.346383897525084,0.969857946350529,0.781620649569677,EIF2AK4,ENSG00000128829,FinnGen_GO,0.707240926942708,0.105683608652735,4.73289789324239,0.0069604333037522,0.964683833678209,5.37206304107959,0.0681508587158414,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.309454151335184,0.23573334688724,0.189274066605952,EIF2AK4,ENSG00000128829,FinnGen_GO,0.733847416551482,0.46232299387309,1.16483938267434,0.0069604333037522,0.964683833678209,5.37206304107959,0.0681508587158414,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.285284650477497,1.22613565921305,0.837660064258122,EIF2AK4,ENSG00000128829,FinnGen_GO,0.75180022356623,0.0679821204774052,8.31400333183319,0.0069604333037522,0.964683833678209,5.37206304107959,0.0681508587158414,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0247029265279731,1.16091191450027,0.983023176770144,EIF4A1,ENSG00000161960,FinnGen_GO,0.975599693771304,0.100249792868371,9.49423171114556,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0991056972872833,0.187676263940777,0.59745262844285,EIF4E,ENSG00000151247,FinnGen_GO,0.905646978535597,0.626910698823746,1.30831464715719,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.621061523155148,0.285923737071783,0.0298463872024718,EIF4H,ENSG00000106682,FinnGen_GO,1.86090238472646,1.06252802559,3.25916832504979,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.179776751113198,0.370660822795213,0.627664380695604,ELANE,ENSG00000197561,FinnGen_GO,1.19695011551071,0.578846203199261,2.47507813146684,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.23595556400941,0.295322458648798,0.424304314130516,ELOVL6,ENSG00000170522,FinnGen_GO,1.2661180477072,0.70972588927001,2.25869583590745,,,0.847536113105969,0.357250295116971,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.235424538627498,0.433226106755193,0.586839375085126,EMC10,ENSG00000161671,FinnGen_GO,1.26544588537079,0.541344926823175,2.95810159005136,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.373571434534137,0.413222025959406,0.365971376107372,EMID1,ENSG00000186998,FinnGen_GO,0.688271818163522,0.306209244422872,1.5470404774061,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.11086610949569,0.254619660151768,0.663258687271738,EMILIN2,ENSG00000132205,FinnGen_GO,0.895058580751444,0.543393989266709,1.47430755363689,,,0.244730388054179,0.620810261759545,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.134568021129214,0.108600727685905,0.215305536632551,EMR2,ENSG00000127507,FinnGen_GO,0.874093420032897,0.706504683731819,1.0814355863985,-0.0638151308595175,0.505004693376789,1.26416078326706,0.737660526540981,,,5,4,0,1,log_odds,log_odds,FALSE
MR Egger,4,0.0774056169844659,0.284639646450536,0.811167101567096,EMR2,ENSG00000127507,FinnGen_GO,1.08048024866177,0.618481443479166,1.88758705706832,-0.0638151308595175,0.505004693376789,1.26416078326706,0.737660526540981,,,5,4,0,1,log_odds,log_odds,FALSE
Weighted median,4,-0.0759161140920202,0.123929430556043,0.540157162417088,EMR2,ENSG00000127507,FinnGen_GO,0.926893956639422,0.72700799956434,1.18173721247843,-0.0638151308595175,0.505004693376789,1.26416078326706,0.737660526540981,,,5,4,0,1,log_odds,log_odds,FALSE
Weighted mode,4,-0.0675443715083857,0.289759644943586,0.830679418132483,EMR2,ENSG00000127507,FinnGen_GO,0.934686246257281,0.52968474212324,1.64935537965573,-0.0638151308595175,0.505004693376789,1.26416078326706,0.737660526540981,,,5,4,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.618257871071759,0.539568379309844,0.251862251271767,EMR3,ENSG00000131355,FinnGen_GO,0.538882422969689,0.187156166715178,1.5516147337406,,,0.485820648340038,0.485797564487285,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,5,-0.0705408694543687,0.0860088783675368,0.412126042907643,ENC1,ENSG00000171617,FinnGen_GO,0.931889652925869,0.78732175949101,1.10300307944202,0.0270188423434796,0.644424695297662,0.720907667233051,0.948725771062145,,,5,5,0,0,log_odds,log_odds,FALSE
MR Egger,5,-0.105341124298492,0.109685348100487,0.407705657583391,ENC1,ENSG00000171617,FinnGen_GO,0.900017452392613,0.725913507757005,1.11587869071923,0.0270188423434796,0.644424695297662,0.720907667233051,0.948725771062145,,,5,5,0,0,log_odds,log_odds,FALSE
Weighted median,5,-0.0812800941948425,0.0848624799461096,0.338170686251417,ENC1,ENSG00000171617,FinnGen_GO,0.921935426516056,0.780663909827896,1.08877190294697,0.0270188423434796,0.644424695297662,0.720907667233051,0.948725771062145,,,5,5,0,0,log_odds,log_odds,FALSE
Weighted mode,5,-0.0807340734991792,0.415911074664182,0.855546319025573,ENC1,ENSG00000171617,FinnGen_GO,0.922438959796285,0.408231942395754,2.08433869617475,0.0270188423434796,0.644424695297662,0.720907667233051,0.948725771062145,,,5,5,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.432243081171927,0.294815160401137,0.142607580272985,ENDOU,ENSG00000111405,FinnGen_GO,1.54070958713778,0.864508075024876,2.74582285634517,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.139073233799852,0.177675253655586,0.433780780533115,ENG,ENSG00000106991,FinnGen_GO,0.870164300686532,0.614272443026401,1.23265485662807,,,0.000173403272174376,0.989493546214712,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0116878963819311,0.121420586713131,0.923314401320487,ENGASE,ENSG00000167280,FinnGen_GO,1.01175646673015,0.797481650332104,1.28360464161651,-0.00280186634746253,0.980147124675904,0.480823806272269,0.786303913305739,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0178726919387434,0.232488919777676,0.951155633666967,ENGASE,ENSG00000167280,FinnGen_GO,1.01803336428573,0.645451252305834,1.60568583157363,-0.00280186634746253,0.980147124675904,0.480823806272269,0.786303913305739,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0040433410584468,0.127913234838211,0.974783045428933,ENGASE,ENSG00000167280,FinnGen_GO,0.995964822238973,0.775107707906592,1.27975237121116,-0.00280186634746253,0.980147124675904,0.480823806272269,0.786303913305739,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.0435389781833486,0.220330690719272,0.861614866122517,ENGASE,ENSG00000167280,FinnGen_GO,0.957395235836633,0.621644351458929,1.47448558882826,-0.00280186634746253,0.980147124675904,0.480823806272269,0.786303913305739,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.59241127250077,1.02560684851627,0.120506121155204,ENHO,ENSG00000168913,FinnGen_GO,0.203434483873949,0.0272527540863009,1.5185837401242,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.646669482966872,0.776111823971806,0.404722416664385,ENPP1,ENSG00000197594,FinnGen_GO,1.90917169978928,0.41706646056961,8.73946222934876,,,0.155170386473191,0.693642521686945,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.218099062939377,0.178394989373849,0.221494902052191,ENPP2,ENSG00000136960,FinnGen_GO,1.2437102671115,0.876730951698373,1.76429864318367,0.135645173730301,0.473180352871225,1.19430491518658,0.55037662763351,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.463939058912504,0.651753776475707,0.60617255430418,ENPP2,ENSG00000136960,FinnGen_GO,0.628801873169466,0.175278969863193,2.2557857112581,0.135645173730301,0.473180352871225,1.19430491518658,0.55037662763351,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.201218399824586,0.187737545236605,0.283806765026329,ENPP2,ENSG00000136960,FinnGen_GO,1.22289182201982,0.846413567087294,1.76682471372618,0.135645173730301,0.473180352871225,1.19430491518658,0.55037662763351,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.181687567719211,0.420264417598878,0.707659958989151,ENPP2,ENSG00000136960,FinnGen_GO,1.19923945422464,0.526222742645693,2.73301617740481,0.135645173730301,0.473180352871225,1.19430491518658,0.55037662763351,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.156680571100919,0.293412136246112,0.593345093817318,ENPP3,ENSG00000154269,FinnGen_GO,0.854977119603664,0.481057555445817,1.51953932906914,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.365290933377052,0.507609920967018,0.471753313919258,ENPP5,ENSG00000112796,FinnGen_GO,1.44093316272437,0.532791820537248,3.89699747519623,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,11,-0.0315811894208122,0.0668056610830679,0.636404226316178,ENTPD1,ENSG00000138185,FinnGen_GO,0.968912287832786,0.849998847701808,1.1044615225675,-0.133395642173534,0.0771573980975139,13.4217918767315,0.201035390497574,,,11,11,0,0,log_odds,log_odds,FALSE
MR Egger,11,0.0998645251505425,0.0881979654440812,0.286782119862191,ENTPD1,ENSG00000138185,FinnGen_GO,1.10502120535328,0.929597588401931,1.31354887266818,-0.133395642173534,0.0771573980975139,13.4217918767315,0.201035390497574,,,11,11,0,0,log_odds,log_odds,FALSE
Weighted median,11,-0.0273688007960934,0.073418231746019,0.70931267227342,ENTPD1,ENSG00000138185,FinnGen_GO,0.97300233131083,0.842595276750629,1.12359226648799,-0.133395642173534,0.0771573980975139,13.4217918767315,0.201035390497574,,,11,11,0,0,log_odds,log_odds,FALSE
Weighted mode,11,0.0220783807033433,0.199245357754987,0.913959449873722,ENTPD1,ENSG00000138185,FinnGen_GO,1.02232391179743,0.691810973406618,1.51073952395737,-0.133395642173534,0.0771573980975139,13.4217918767315,0.201035390497574,,,11,11,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.188147823286051,0.321079726936808,0.557885763453737,ENTPD6,ENSG00000197586,FinnGen_GO,1.20701192663191,0.643284341660709,2.2647493443888,0.204468730055934,0.644333628702787,4.15800605734096,0.12505482614628,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-0.67327102384051,1.43080540505357,0.720005425238173,ENTPD6,ENSG00000197586,FinnGen_GO,0.510037501384571,0.0308799053862973,8.42419202922981,0.204468730055934,0.644333628702787,4.15800605734096,0.12505482614628,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.381424175320311,0.268585133309131,0.155571604414346,ENTPD6,ENSG00000197586,FinnGen_GO,1.4643686227199,0.865019969693751,2.4789895474503,0.204468730055934,0.644333628702787,4.15800605734096,0.12505482614628,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.429643678549543,0.353575049214081,0.348294459012337,ENTPD6,ENSG00000197586,FinnGen_GO,1.53670986329511,0.768462573496181,3.07298921950713,0.204468730055934,0.644333628702787,4.15800605734096,0.12505482614628,,,3,3,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.321759258381563,0.215885700558941,0.136115184971694,EP300,ENSG00000100393,FinnGen_GO,0.724872676347302,0.474784039756831,1.10669347096,,,0.680892173118779,0.409279676747421,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.389565469738085,0.565038561240055,0.490540535632555,EPAS1,ENSG00000116016,FinnGen_GO,1.47633914045045,0.487770578209799,4.46844757554953,,,1.22137204611552,0.269091555406811,,,3,2,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,7,-0.192584497421796,0.118112982238283,0.102993576887955,EPDR1,ENSG00000086289,FinnGen_GO,0.824824619705174,0.654367641429928,1.03968413197375,0.0870064975403135,0.281729638584026,6.43533358533782,0.37622886142025,,,8,7,1,1,log_odds,log_odds,FALSE
MR Egger,7,-0.439240877340801,0.234157980434348,0.119514872685161,EPDR1,ENSG00000086289,FinnGen_GO,0.644525509339237,0.407306005819488,1.01990426424772,0.0870064975403135,0.281729638584026,6.43533358533782,0.37622886142025,,,8,7,1,1,log_odds,log_odds,FALSE
Weighted median,7,-0.243494790103076,0.122799335246189,0.0473822506790975,EPDR1,ENSG00000086289,FinnGen_GO,0.783883559974183,0.616201359113147,0.997195845984767,0.0870064975403135,0.281729638584026,6.43533358533782,0.37622886142025,,,8,7,1,1,log_odds,log_odds,FALSE
Weighted mode,7,-0.243903344321081,0.745266832459549,0.75458059149961,EPDR1,ENSG00000086289,FinnGen_GO,0.783563366451991,0.181840320674405,3.37643239391843,0.0870064975403135,0.281729638584026,6.43533358533782,0.37622886142025,,,8,7,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0230636101578868,0.145774696686388,0.874288105827417,EPHA1,ENSG00000146904,FinnGen_GO,0.977200321929471,0.734340827378867,1.30037774501457,-0.0422062964303894,0.592376103849139,1.13651592749003,0.56651146311265,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,0.059887214063999,0.183432756609316,0.799101670812044,EPHA1,ENSG00000146904,FinnGen_GO,1.06171679306996,0.741084230400605,1.52107210279918,-0.0422062964303894,0.592376103849139,1.13651592749003,0.56651146311265,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0051348937713084,0.149209142366634,0.972546964408088,EPHA1,ENSG00000146904,FinnGen_GO,0.994878267259246,0.742609597743181,1.33284402689212,-0.0422062964303894,0.592376103849139,1.13651592749003,0.56651146311265,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.00549896168867425,0.499365011677754,0.992213641051152,EPHA1,ENSG00000146904,FinnGen_GO,0.994516129925744,0.373717772814938,2.64654882542141,-0.0422062964303894,0.592376103849139,1.13651592749003,0.56651146311265,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.765269529977344,0.965132373028382,0.427826384792854,EPHA10,ENSG00000183317,FinnGen_GO,2.14957367112571,0.324201539474577,14.2524522711565,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.575153678657937,0.529591555087997,0.277464581925579,EPHA4,ENSG00000116106,FinnGen_GO,0.562618399722299,0.199258335734629,1.5885883144565,0.202534051139164,0.299040161011915,3.91168196419308,0.141445473550498,,,5,3,1,2,log_odds,log_odds,FALSE
MR Egger,3,-2.04731510797011,0.837778056317056,0.247275316520581,EPHA4,ENSG00000116106,FinnGen_GO,0.129081007322083,0.0249879867813333,0.666796673020912,0.202534051139164,0.299040161011915,3.91168196419308,0.141445473550498,,,5,3,1,2,log_odds,log_odds,FALSE
Weighted median,3,-0.301739596175298,0.442442354278708,0.495247653733539,EPHA4,ENSG00000116106,FinnGen_GO,0.739530616418866,0.310700264723215,1.76023516783314,0.202534051139164,0.299040161011915,3.91168196419308,0.141445473550498,,,5,3,1,2,log_odds,log_odds,FALSE
Weighted mode,3,-0.112554769714968,1.13242394075191,0.929891623023051,EPHA4,ENSG00000116106,FinnGen_GO,0.893548406376766,0.0970910876093767,8.22350201442535,0.202534051139164,0.299040161011915,3.91168196419308,0.141445473550498,,,5,3,1,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.250910738101764,0.17549636117062,0.152797265829829,EPHB1,ENSG00000154928,FinnGen_GO,1.28519536023357,0.91113688979152,1.81281993131002,-0.00878739368340969,0.910142669312406,0.0319703283411896,0.984141920508623,,,4,3,1,1,log_odds,log_odds,FALSE
MR Egger,3,0.289068379403971,0.32080091135209,0.533094560733386,EPHB1,ENSG00000154928,FinnGen_GO,1.3351830244265,0.711982884241239,2.50387157918343,-0.00878739368340969,0.910142669312406,0.0319703283411896,0.984141920508623,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted median,3,0.255118631152716,0.180799655421094,0.15822778843079,EPHB1,ENSG00000154928,FinnGen_GO,1.29061471890343,0.905517483731249,1.8394855787727,-0.00878739368340969,0.910142669312406,0.0319703283411896,0.984141920508623,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted mode,3,0.255409338410123,0.42689639561328,0.610375267082433,EPHB1,ENSG00000154928,FinnGen_GO,1.2909899645094,0.559166723596829,2.98060492180803,-0.00878739368340969,0.910142669312406,0.0319703283411896,0.984141920508623,,,4,3,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0030820126861719,0.169113955438006,0.985459779381399,EPHB2,ENSG00000133216,FinnGen_GO,0.996922731839446,0.715663377775672,1.38871844518185,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0841955227802816,0.20164711844433,0.676284252831934,EPHB3,ENSG00000182580,FinnGen_GO,0.919251503913051,0.619139991143382,1.36483402709277,,,0.0925221297763461,0.760994946863848,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,6,0.187008925483322,0.11830424443259,0.113936194972786,EPHB4,ENSG00000196411,FinnGen_GO,1.20563804590417,0.95612426161894,1.52026588601613,0.0412115184629435,0.589941727449026,1.44629991018865,0.919182355141371,,,7,6,1,1,log_odds,log_odds,FALSE
MR Egger,6,0.0618283713220742,0.244501490707283,0.812828492661368,EPHB4,ENSG00000196411,FinnGen_GO,1.0637797539468,0.658760954222409,1.7178118369855,0.0412115184629435,0.589941727449026,1.44629991018865,0.919182355141371,,,7,6,1,1,log_odds,log_odds,FALSE
Weighted median,6,0.152233492241159,0.129429440645223,0.239519334836074,EPHB4,ENSG00000196411,FinnGen_GO,1.16443209055146,0.903527970558029,1.50067528365351,0.0412115184629435,0.589941727449026,1.44629991018865,0.919182355141371,,,7,6,1,1,log_odds,log_odds,FALSE
Weighted mode,6,0.146706251187428,0.462349980459642,0.763833803077634,EPHB4,ENSG00000196411,FinnGen_GO,1.15801374790002,0.467900454142321,2.86598533609792,0.0412115184629435,0.589941727449026,1.44629991018865,0.919182355141371,,,7,6,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.229445630027181,0.200372620799912,0.25216992263108,EPHB6,ENSG00000106123,FinnGen_GO,1.25790247324075,0.849349338506238,1.862977411589,-0.242786418142961,0.345256551308344,2.75413941423378,0.252316833063374,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,0.990839427837643,0.489557218091261,0.292146760815174,EPHB6,ENSG00000106123,FinnGen_GO,2.69349451792285,1.03180250784491,7.03129975254038,-0.242786418142961,0.345256551308344,2.75413941423378,0.252316833063374,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.306177218504154,0.180929052315166,0.0905982854793984,EPHB6,ENSG00000106123,FinnGen_GO,1.35822298746685,0.952710952526833,1.9363372267219,-0.242786418142961,0.345256551308344,2.75413941423378,0.252316833063374,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.307960992572592,0.416087399088231,0.53630922931506,EPHB6,ENSG00000106123,FinnGen_GO,1.36064791252729,0.601956371048896,3.07557628909039,-0.242786418142961,0.345256551308344,2.75413941423378,0.252316833063374,,,3,3,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.333552253782402,0.672123327828672,0.619706437937521,EPHX1,ENSG00000143819,FinnGen_GO,1.39591798663053,0.373884082756732,5.2117410589701,,,2.98271716894058,0.0841578800650364,,,2,2,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0413155569497918,0.119547910718212,0.729644609675495,EPHX2,ENSG00000120915,FinnGen_GO,1.04218092109533,0.824483336136714,1.31735964171749,-0.0308753149708508,0.523990537711362,1.66700058955143,0.644295065471983,,,4,4,0,0,log_odds,log_odds,FALSE
MR Egger,4,0.111117516956283,0.150356809420777,0.536855306714321,EPHX2,ENSG00000120915,FinnGen_GO,1.11752622741892,0.83228376757972,1.50052772577899,-0.0308753149708508,0.523990537711362,1.66700058955143,0.644295065471983,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted median,4,0.0116847373402611,0.12787765335224,0.927195142917193,EPHX2,ENSG00000120915,FinnGen_GO,1.01175327055436,0.787449952069037,1.29994887648137,-0.0308753149708508,0.523990537711362,1.66700058955143,0.644295065471983,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted mode,4,0.0138912476002806,0.37030777369864,0.97243283272096,EPHX2,ENSG00000120915,FinnGen_GO,1.01398817929423,0.490705077317434,2.09529527057105,-0.0308753149708508,0.523990537711362,1.66700058955143,0.644295065471983,,,4,4,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0587647532611574,0.135869329788418,0.665371270146476,EPOR,ENSG00000187266,FinnGen_GO,0.942928563937455,0.722477761321982,1.2306458749156,,,1.92049585511557,0.165802007887937,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.27413835964578,0.744708504057172,0.087095464054409,ERBB2,ENSG00000141736,FinnGen_GO,0.279671840977786,0.0649740689705875,1.203808532775,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.243371149649618,0.457500318239346,0.594754789251348,ERBB2IP,ENSG00000112851,FinnGen_GO,0.783980485684842,0.319796068141869,1.92192920164978,,,1.0398150836436,0.307864482456914,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00486495919548158,0.293120754609866,0.986758025261483,ERBB3,ENSG00000065361,FinnGen_GO,1.00487681232333,0.565722434292731,1.78493435426073,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.28052107231947,0.235401750309238,0.233390884740086,ERCC5,ENSG00000134899,FinnGen_GO,1.32381943831461,0.834546881518702,2.09993943308545,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.323957008529618,0.325682650237682,0.319881482912836,EREG,ENSG00000124882,FinnGen_GO,1.38258786635646,0.730240763694332,2.61769720787082,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0613842212056823,0.160713021587783,0.702498993907384,ERN1,ENSG00000178607,FinnGen_GO,0.940461824972551,0.686340277074665,1.2886733793338,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,6,0.108955726473846,0.0837980410360173,0.193526241977636,ERO1L,ENSG00000197930,FinnGen_GO,1.11511297926489,0.946212188864484,1.31416290252746,-0.0364251503571491,0.45028077700713,1.465800600048,0.916982352999654,,,6,6,0,0,log_odds,log_odds,FALSE
MR Egger,6,0.198373385156403,0.135895161083117,0.218133179571803,ERO1L,ENSG00000197930,FinnGen_GO,1.21941762126801,0.93427810270941,1.59158106215556,-0.0364251503571491,0.45028077700713,1.465800600048,0.916982352999654,,,6,6,0,0,log_odds,log_odds,FALSE
Weighted median,6,0.14191133001059,0.0965551758239659,0.141631270354107,ERO1L,ENSG00000197930,FinnGen_GO,1.15247445410864,0.953766101132712,1.39258185607102,-0.0364251503571491,0.45028077700713,1.465800600048,0.916982352999654,,,6,6,0,0,log_odds,log_odds,FALSE
