method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Wald ratio,1,0.165094694706847,0.212778021102125,0.437807399519255,PRKCD,ENSG00000163932,BBJ_Graves,1.17950480628505,0.777283425103534,1.78986395839359,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.141782373912446,0.350446898269486,0.685789266696799,PRKCE,ENSG00000171132,BBJ_Graves,0.867810094052687,0.436634728696061,1.72476972133831,,,1.03040731408164,0.310063020512569,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.183685898783919,0.218328119509529,0.400163340004815,PRKCH,ENSG00000027075,BBJ_Graves,0.832197156917868,0.542477313419996,1.27664713500378,0.145181412604658,0.553732329220491,1.40229999732956,0.496014559595531,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-1.91251281494884,2.05999550143176,0.523624190365791,PRKCH,ENSG00000027075,BBJ_Graves,0.147708755102528,0.00260556953093572,8.37355367987559,0.145181412604658,0.553732329220491,1.40229999732956,0.496014559595531,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,-0.288975196139635,0.269795395849496,0.284128888162265,PRKCH,ENSG00000027075,BBJ_Graves,0.749030784027233,0.441413071440094,1.27102515018428,0.145181412604658,0.553732329220491,1.40229999732956,0.496014559595531,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.373320677740964,0.336400161390508,0.3826656021251,PRKCH,ENSG00000027075,BBJ_Graves,0.688444428638196,0.35605680577837,1.33112392076558,0.145181412604658,0.553732329220491,1.40229999732956,0.496014559595531,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0152620974692549,0.304956740008785,0.960085124084616,PRKCI,ENSG00000163558,BBJ_Graves,1.01537915805065,0.558526555923996,1.8459190949265,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.132742623102472,0.167018560897294,0.426742841015764,PRKCQ,ENSG00000065675,BBJ_Graves,1.14195604739983,0.823152534179734,1.58423081998107,0.0137064749054548,0.773267357251834,0.618862459457506,0.733864237705928,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0092882228693848,0.371513144744277,0.984087145015277,PRKCQ,ENSG00000065675,BBJ_Graves,1.00933149227295,0.48729892224138,2.09060602188099,0.0137064749054548,0.773267357251834,0.618862459457506,0.733864237705928,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.100025933518197,0.184672877701271,0.5880675900241,PRKCQ,ENSG00000065675,BBJ_Graves,1.10519957941741,0.769562654414849,1.58722113571529,0.0137064749054548,0.773267357251834,0.618862459457506,0.733864237705928,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0890953363097204,0.345842310890093,0.820785520974948,PRKCQ,ENSG00000065675,BBJ_Graves,1.09318487157,0.555017522848083,2.15318096138133,0.0137064749054548,0.773267357251834,0.618862459457506,0.733864237705928,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0615524712364265,0.192949611931467,0.749720440730103,PRKCSH,ENSG00000130175,BBJ_Graves,0.94030360555217,0.644207943977404,1.37249296423675,,,0.0122918100764379,0.911720675769207,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0810856950653553,0.250696113724659,0.746360397172329,PRKCZ,ENSG00000067606,BBJ_Graves,0.922114667381984,0.564141553288995,1.50723777541947,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0914730197223741,0.0852186902906422,0.28309548652984,PRKD1,ENSG00000184304,BBJ_Graves,0.912585937641818,0.772207754826526,1.07848320400341,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0471873735614634,0.0333932401807324,0.15763173007199,PRKD2,ENSG00000105287,BBJ_Graves,0.953908643584148,0.893473928110215,1.01843117261313,-0.0310787863457863,0.61366232957787,0.497240172186225,0.779876202925418,,,6,3,1,3,log_odds,log_odds,FALSE
MR Egger,3,-0.0200747609716337,0.0513833072034863,0.762889854864026,PRKD2,ENSG00000105287,BBJ_Graves,0.980125395440741,0.886223552962294,1.08397682230044,-0.0310787863457863,0.61366232957787,0.497240172186225,0.779876202925418,,,6,3,1,3,log_odds,log_odds,FALSE
Weighted median,3,-0.043966840122136,0.0342804681133858,0.199645423444421,PRKD2,ENSG00000105287,BBJ_Graves,0.956985690475526,0.894798650411572,1.02349462792962,-0.0310787863457863,0.61366232957787,0.497240172186225,0.779876202925418,,,6,3,1,3,log_odds,log_odds,FALSE
Weighted mode,3,-0.0386564536541104,0.0784450963672427,0.670953341660642,PRKD2,ENSG00000105287,BBJ_Graves,0.962081171849528,0.824969516906856,1.12198106991615,-0.0310787863457863,0.61366232957787,0.497240172186225,0.779876202925418,,,6,3,1,3,log_odds,log_odds,FALSE
Wald ratio,1,0.237580159391761,0.366875187332513,0.517258178379613,PRKD3,ENSG00000115825,BBJ_Graves,1.2681766489853,0.617858873410389,2.60297631424217,,,,,,,5,1,0,4,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.29238826011912,0.376849341714228,0.437822360802918,PRKG1,ENSG00000185532,BBJ_Graves,0.746478651811496,0.356645506373509,1.56242085671123,,,0.7216995868805,0.395586979132712,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.00572374704524505,0.0267284871947146,0.830434709567599,PRKG2,ENSG00000138669,BBJ_Graves,1.00574015898302,0.954407940967474,1.05983324736991,-0.0181978462408959,0.686564321738913,0.489173770976622,0.783027951643766,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,0.0272899216539086,0.0482791060674466,0.67247282088472,PRKG2,ENSG00000138669,BBJ_Graves,1.02766570211769,0.934879975634899,1.12966030167864,-0.0181978462408959,0.686564321738913,0.489173770976622,0.783027951643766,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.0057290004583808,0.028598946670837,0.841228695848007,PRKG2,ENSG00000138669,BBJ_Graves,1.00574544256546,0.950920386963285,1.06373142179803,-0.0181978462408959,0.686564321738913,0.489173770976622,0.783027951643766,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.00910515533596873,0.100005539276247,0.935753400188151,PRKG2,ENSG00000138669,BBJ_Graves,1.00914673335846,0.829521955252813,1.22766748125151,-0.0181978462408959,0.686564321738913,0.489173770976622,0.783027951643766,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.213303156007747,0.355207953347941,0.54817159783444,PRLR,ENSG00000113494,BBJ_Graves,0.807911176960756,0.402721209380213,1.62077500428311,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.17770286867705,0.233796811470885,0.447210376024324,PRMT3,ENSG00000185238,BBJ_Graves,1.19447035394497,0.755376573065942,1.88880550089401,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.160740356101641,0.153667762068804,0.295549384142524,PRNP,ENSG00000171867,BBJ_Graves,0.851513132596527,0.630066966158087,1.15078976351607,,,0.547297439452032,0.459424066296927,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.200589402593497,0.171820942294879,0.243035634356198,PROC,ENSG00000115718,BBJ_Graves,1.22212286831008,0.872685845364476,1.71147992508423,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.281895571112215,0.28458128725539,0.32189922251886,PROCR,ENSG00000101000,BBJ_Graves,0.754352456608019,0.431850897870229,1.31769467563213,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.00695384285717783,0.0708275804226951,0.921789464188106,PROK2,ENSG00000163421,BBJ_Graves,1.00697807696324,0.876456491488018,1.15693689000243,,,0.226574017530394,0.634075861481326,,,3,2,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.197257576932997,0.156283520618176,0.206884845735488,PROS1,ENSG00000184500,BBJ_Graves,0.820979140786891,0.604367225025491,1.11522716934022,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.259327132264118,0.159447939899994,0.1038632538022,PROZ,ENSG00000126231,BBJ_Graves,1.29605771778211,0.948199050448578,1.77153268296135,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.499569999267822,0.357845412136611,0.162699513305734,PRPF4,ENSG00000136875,BBJ_Graves,0.606791524422387,0.30090911388465,1.22361183866298,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.169179406120935,0.647767606600878,0.793959102149494,PRPF4B,ENSG00000112739,BBJ_Graves,0.844357406909687,0.237211313950756,3.0055034843374,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0599601033395272,0.0842412370713075,0.476609285789342,PRR4,ENSG00000111215,BBJ_Graves,0.941802107593624,0.798457986692542,1.11088025250017,,,0.632193016873479,0.42655204021373,,,4,2,0,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.308855637901514,0.370009776140074,0.403873738032579,PRRT3,ENSG00000163704,BBJ_Graves,0.734286765553577,0.355555188762671,1.51643702892782,,,,,,,6,1,0,5,log_odds,log_odds,FALSE
Wald ratio,1,-0.0187618852938699,0.17057773101001,0.912417116596774,PRSS22,ENSG00000005001,BBJ_Graves,0.98141302329627,0.702510986975691,1.37104122234725,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.286505448086288,0.376951942073462,0.447219743765109,PRSS33,ENSG00000103355,BBJ_Graves,0.750882987644638,0.358677632127283,1.57195545702179,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,1.79237161781905,0.377189421042395,2.01500271822364e-06,PRSS36,ENSG00000178226,BBJ_Graves,6.00367401595307,2.86646726249141,12.5743985153704,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.186860223309042,2.65025581866663,0.943790538758688,PRSS53,ENSG00000151006,BBJ_Graves,1.20545877823443,0.00668665733100939,217.317980283444,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.163322444432812,0.120019377698553,0.173576703705191,PSAP,ENSG00000197746,BBJ_Graves,0.849317286627146,0.671285717113612,1.07456457805375,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.074249388101321,0.115386821396195,0.519911135051081,PSEN1,ENSG00000080815,BBJ_Graves,0.92844012304751,0.740516355779196,1.16405404871503,0.0250759198393956,0.668389576808302,0.436046751595018,0.80410664481276,,,4,3,1,1,log_odds,log_odds,FALSE
MR Egger,3,-0.172838755514888,0.206980850390075,0.557072545961001,PSEN1,ENSG00000080815,BBJ_Graves,0.841273254581524,0.560726944285803,1.26218419872018,0.0250759198393956,0.668389576808302,0.436046751595018,0.80410664481276,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted median,3,-0.0834090171394204,0.119322815662049,0.484539623496299,PSEN1,ENSG00000080815,BBJ_Graves,0.919974784801213,0.728125587153709,1.16237311200461,0.0250759198393956,0.668389576808302,0.436046751595018,0.80410664481276,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.103647380335692,0.271743175835916,0.739602037881166,PSEN1,ENSG00000080815,BBJ_Graves,0.901543143219093,0.529266070387314,1.5356738029524,0.0250759198393956,0.668389576808302,0.436046751595018,0.80410664481276,,,4,3,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.111204415849604,0.250471471993322,0.657056779047267,PSEN2,ENSG00000143801,BBJ_Graves,1.11762334343092,0.684053143462347,1.82600131249958,,,0.109813037057995,0.740357090891528,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0758862286438231,0.2947035528249,0.796792648226213,PSENEN,ENSG00000205155,BBJ_Graves,0.926921657694675,0.520219109266952,1.65158054404063,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00474171011925068,0.0355174266427639,0.893794988237517,PSKH1,ENSG00000159792,BBJ_Graves,1.00475296981638,0.937186997609756,1.07719007298393,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-2.70590314736938,4.36526321141336,0.535342255950988,PSMA2,ENSG00000106588,BBJ_Graves,0.0668099573535453,1.28544687846168e-05,347.238806703874,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.125885426889247,0.160963197064589,0.434170006823561,PSMA4,ENSG00000041357,BBJ_Graves,1.13415221749111,0.827287965709053,1.55484100549865,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.106961293964555,0.0966649461280959,0.268503312280338,PSMB1,ENSG00000008018,BBJ_Graves,0.898560452029928,0.743471691558067,1.08600084592349,,,0.0362323764788758,0.8490364109501,,,4,2,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.00781900157132615,0.36228634108877,0.982781088785678,PSMB11,ENSG00000222028,BBJ_Graves,1.00784964979153,0.495463184850325,2.05012389950176,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0115021487400304,0.0361493603629069,0.750345354843993,PSMB2,ENSG00000126067,BBJ_Graves,1.01156855280511,0.942376316384771,1.08584110108983,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0270746205924665,0.0697902945458806,0.698058593800397,PSMB3,ENSG00000108294,BBJ_Graves,0.973288611441694,0.848857799968327,1.11595925866199,,,0.00623667696955994,0.937054389722474,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.187529351763959,0.310818064084488,0.546281712941338,PSMB4,ENSG00000159377,BBJ_Graves,1.20626565492615,0.655947808221161,2.21828141205376,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.236832261319105,0.496550222750987,0.633393951009242,PSMB5,ENSG00000100804,BBJ_Graves,1.26722853670361,0.478831664103167,3.35372174528954,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.00298990357335987,0.178220304793223,0.986614959485866,PSMB6,ENSG00000142507,BBJ_Graves,1.0029943777931,0.707284779859113,1.42233757961674,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0268220849476352,0.0793379346269485,0.73530749881691,PSMB7,ENSG00000136930,BBJ_Graves,0.973534432546781,0.83333093331804,1.137326425146,,,0.674065188790135,0.411637877318558,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.221957611486012,0.0493457422287015,6.85926713336333e-06,PSMB8,ENSG00000204264,BBJ_Graves,1.24851845390066,1.13342039227587,1.37530464455512,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.131497879009701,0.05892757988509,0.025646922109369,PSMB9,ENSG00000240065,BBJ_Graves,0.876781134780106,0.781143868418189,0.984127494801943,,,0.707371735363283,0.400317715229933,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.370950045256213,0.403027634401387,0.357359348112328,PSMG3,ENSG00000157778,BBJ_Graves,0.6900784133881,0.313209116189045,1.52041620760747,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.149512203669513,0.0694832016172046,0.031415093938287,PTGDR,ENSG00000168229,BBJ_Graves,0.861127929034922,0.751488570485746,0.986763258002258,,,0.174363067936138,0.676262968087739,,,4,2,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.115770647964201,0.508759937196732,0.819992542420556,PTGDR2,ENSG00000183134,BBJ_Graves,1.12273834027764,0.414203106958682,3.04329291488183,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00323901628018431,0.123553148391887,0.979085396635985,PTGDS,ENSG00000107317,BBJ_Graves,1.00324426756155,0.78747381898533,1.27813653753212,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0730898862681363,0.0741778823788309,0.324460720881493,PTGER2,ENSG00000125384,BBJ_Graves,0.929517275431587,0.803740730967051,1.0749764594936,,,0.750064969904704,0.386455661695644,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0777808536185127,0.099431780853338,0.434065637937249,PTGER4,ENSG00000171522,BBJ_Graves,1.08088576051013,0.889491403043807,1.31346297814192,,,0.242625558467565,0.62231619620213,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0444529581587144,0.156255730253046,0.776036046566225,PTGFR,ENSG00000122420,BBJ_Graves,1.04545579538808,0.769658573786203,1.42008139366758,-0.0578318263830838,0.416319171020078,1.83461854812404,0.399592790540066,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.446242563017568,0.345329655866377,0.419276505277857,PTGFR,ENSG00000122420,BBJ_Graves,1.56243040840785,0.794054196521628,3.07433521768564,-0.0578318263830838,0.416319171020078,1.83461854812404,0.399592790540066,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0460755765134341,0.157840414785813,0.770353591651189,PTGFR,ENSG00000122420,BBJ_Graves,1.04715354818064,0.768517736828654,1.42681229192215,-0.0578318263830838,0.416319171020078,1.83461854812404,0.399592790540066,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.127149370437316,0.515900566429809,0.828313443490445,PTGFR,ENSG00000122420,BBJ_Graves,1.13558662818504,0.413120591405975,3.12150257561339,-0.0578318263830838,0.416319171020078,1.83461854812404,0.399592790540066,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.17199902760214,0.660210555227859,0.0758665573227235,PTGFRN,ENSG00000134247,BBJ_Graves,0.30974712890052,0.0849228810701269,1.12976953505485,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.061275237611714,0.490728215397565,0.90062968692124,PTGIR,ENSG00000160013,BBJ_Graves,1.06319150420987,0.406345268982023,2.78181207192561,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.220050069265565,0.385197490501526,0.567819627426096,PTGS1,ENSG00000095303,BBJ_Graves,0.802478617441576,0.377178340882884,1.70734069709188,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0731136650199143,0.172034659908606,0.67084118947222,PTGS2,ENSG00000073756,BBJ_Graves,0.929495172933807,0.66345012443597,1.3022249068711,-0.071332809461885,0.258175984469288,5.46436523407469,0.0650770961687603,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.174147281877086,0.148667866045432,0.449856313484786,PTGS2,ENSG00000073756,BBJ_Graves,1.19023085234588,0.889370174767778,1.59286821400988,-0.071332809461885,0.258175984469288,5.46436523407469,0.0650770961687603,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.03783757657676,0.108515896070538,0.727327803761373,PTGS2,ENSG00000073756,BBJ_Graves,0.962869320722186,0.778389114335296,1.19107180677843,-0.071332809461885,0.258175984469288,5.46436523407469,0.0650770961687603,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.00698681494149467,0.363912457818039,0.986425391846375,PTGS2,ENSG00000073756,BBJ_Graves,0.993037536104929,0.486628036932288,2.02644211445335,-0.071332809461885,0.258175984469288,5.46436523407469,0.0650770961687603,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.283949556624607,0.374549068586622,0.448384874373173,PTH2R,ENSG00000144407,BBJ_Graves,0.752804617754375,0.361293102767238,1.56857351599489,,,0.98755081538177,0.320341714231422,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.239167770275417,0.284933954845368,0.401256285954031,PTK2,ENSG00000169398,BBJ_Graves,0.787282788642016,0.450391388607421,1.37616793964106,0.0774856902192945,0.40557705188051,6.25013698999206,0.0439339242663775,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.890516720319584,0.538318096643968,0.34614440744971,PTK2,ENSG00000169398,BBJ_Graves,0.410443613393623,0.14289857162226,1.17890583413902,0.0774856902192945,0.40557705188051,6.25013698999206,0.0439339242663775,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.181203266615141,0.183118664504225,0.32239894700831,PTK2,ENSG00000169398,BBJ_Graves,0.834265763082021,0.582680745456778,1.19447805488272,0.0774856902192945,0.40557705188051,6.25013698999206,0.0439339242663775,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.508241180299183,0.669052414630344,0.526796860323442,PTK2,ENSG00000169398,BBJ_Graves,0.60155267161185,0.162093181774192,2.2324542757601,0.0774856902192945,0.40557705188051,6.25013698999206,0.0439339242663775,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0631943561275435,0.0907601053736573,0.486254116913598,PTK2B,ENSG00000120899,BBJ_Graves,0.938761002004424,0.785775490649918,1.12153182349254,,,1.3806796966921,0.239985404202306,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.00508519460466655,0.502938862586109,0.991932758761939,PTK6,ENSG00000101213,BBJ_Graves,1.00509814615116,0.375057858318345,2.6935105104211,,,1.12041416110958,0.289829291829616,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0218270673733997,0.860336445000952,0.979759532352729,PTK7,ENSG00000112655,BBJ_Graves,0.978409419332823,0.181212210718006,5.28267376710543,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.044617659954228,0.239437707242334,0.852175398202514,PTP4A1,ENSG00000112245,BBJ_Graves,0.956363067838693,0.598148895945332,1.52910140556279,,,,,,,4,1,1,3,log_odds,log_odds,FALSE
Wald ratio,1,0.584757815695746,0.601003599773251,0.330568755598484,PTP4A2,ENSG00000184007,BBJ_Graves,1.79455631963367,0.552551167035191,5.82829713602257,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.167336276116335,0.166075980465323,0.31365197082391,PTPN11,ENSG00000179295,BBJ_Graves,0.845915102457695,0.61088582819954,1.1713684088482,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.240774019184397,0.24986724108895,0.33524260137843,PTPN12,ENSG00000127947,BBJ_Graves,0.78601923158694,0.481661443205419,1.28269812985847,,,6.35425722923955,0.0117099958567084,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.295149355047816,0.266024171329199,0.267221777928148,PTPN13,ENSG00000163629,BBJ_Graves,1.34332697636906,0.797512300388521,2.26269533969788,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.486790454868869,0.274617510741915,0.0762929253468152,PTPN2,ENSG00000175354,BBJ_Graves,1.62708562578329,0.949841769970849,2.78720910927286,,,0.000259370619004985,0.987150634665685,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00978098919543484,0.153964600846157,0.949346446038217,PTPN22,ENSG00000134242,BBJ_Graves,1.00982897940655,0.746776281150998,1.36554225594517,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.221282336812892,0.0763261540865002,0.00374154461668237,PTPN7,ENSG00000143851,BBJ_Graves,1.24767564560539,1.07431481267191,1.44901149856178,,,0.048971903577058,0.824861992535096,,,4,2,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0395144552495613,0.21788972729585,0.856092310409741,PTPRA,ENSG00000132670,BBJ_Graves,1.04030553665242,0.678718097791801,1.59452888188885,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.270449591334898,0.170062466065582,0.11176819019986,PTPRB,ENSG00000127329,BBJ_Graves,1.31055353181227,0.939062875310365,1.82900485675995,,,0.294727812999042,0.58720664439042,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.555634056749176,2.93321360122491,0.849757041389426,PTPRC,ENSG00000081237,BBJ_Graves,0.573708382176875,0.00182763460250712,180.09141834396,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0459840975770777,0.417541024584743,0.912305697871506,PTPRF,ENSG00000142949,BBJ_Graves,0.955057149792665,0.421319213501886,2.16494793054579,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.526971669407193,0.72545606696224,0.467593268186478,PTPRG,ENSG00000144724,BBJ_Graves,1.69379516234783,0.40863938062448,7.02071848192559,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.216704243220864,0.146508311593862,0.139106660110649,PTPRJ,ENSG00000149177,BBJ_Graves,1.24197672477739,0.931972428859309,1.65509851699875,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0628811870658059,0.269729496894331,0.81566290853797,PTPRN,ENSG00000054356,BBJ_Graves,1.06490030778448,0.627639936259513,1.80678857415884,,,7.45601708588786,0.00632247444269886,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.66596779583661,0.379369014547632,0.079180357022172,PVR,ENSG00000073008,BBJ_Graves,0.513776056691656,0.244257797490453,1.08068540346167,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,1.10086948585501,0.66681993626651,0.0987539568741224,PVRL1,ENSG00000110400,BBJ_Graves,3.00677923972281,0.813753658817024,11.1098995358999,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0428239745418549,0.061873921407347,0.488864042504285,PVRL2,ENSG00000130202,BBJ_Graves,1.04375415137664,0.924549292638712,1.17832844304785,,,1.57658055272394,0.209253925605163,,,5,2,0,3,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.116169070656688,0.237970209632044,0.625431951785835,PVRL3,ENSG00000177707,BBJ_Graves,1.12318575383407,0.704510150101413,1.79067148632879,,,0.340182127740795,0.559724113202575,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0138129142041747,0.065385323901155,0.832689039853799,PXDN,ENSG00000130508,BBJ_Graves,1.01390875326743,0.891952569838997,1.15253993846094,,,1.06688560511457,0.301649974907483,,,6,2,0,4,log_odds,log_odds,FALSE
Wald ratio,1,0.512112445427043,0.81857980522122,0.53157019018068,PXDNL,ENSG00000147485,BBJ_Graves,1.66881274995217,0.335442751730627,8.30226910563666,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.164044870355419,0.105862820495154,0.121237907526007,PYGL,ENSG00000100504,BBJ_Graves,0.84870393937842,0.689674178128473,1.04440386425816,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0410806720015088,0.0507513033517621,0.418256017673979,PZP,ENSG00000126838,BBJ_Graves,1.04193615723037,0.943280219921771,1.15091033694529,-0.000805390328322839,0.988546450317109,0.159880386894761,0.923171556443925,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,0.0429066590489783,0.11346531637145,0.769844432641581,PZP,ENSG00000126838,BBJ_Graves,1.04384045724223,0.835700184635971,1.3038203415622,-0.000805390328322839,0.988546450317109,0.159880386894761,0.923171556443925,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,0.0420204293972136,0.051482504978269,0.41438121568296,PZP,ENSG00000126838,BBJ_Graves,1.04291578467395,0.942814922341629,1.15364458935449,-0.000805390328322839,0.988546450317109,0.159880386894761,0.923171556443925,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,0.0410272683128406,0.131329542875088,0.78430031162306,PZP,ENSG00000126838,BBJ_Graves,1.04188051548197,0.805430279455283,1.34774546752218,-0.000805390328322839,0.988546450317109,0.159880386894761,0.923171556443925,,,4,3,0,1,log_odds,log_odds,FALSE
